id,source,target,node_type,metric_type,entity_type,entity_code,tons,usd,edge_count
497,1039,1022,ss,tons,c,17,2345580,NULL,12
498,1044,1019,ss,tons,c,18,79340400,NULL,13
499,1044,1037,ss,tons,c,18,46718500,NULL,13
500,1044,1024,ss,tons,c,18,30625000,NULL,13
501,1044,1014,ss,tons,c,18,6820280,NULL,13
502,1019,1025,ss,tons,c,18,20146400,NULL,13
503,1024,1014,ss,tons,c,18,427068,NULL,13
504,1014,1015,ss,tons,c,18,25362800,NULL,13
505,1014,1036,ss,tons,c,18,364660,NULL,13
506,1014,1018,ss,tons,c,18,8872510,NULL,13
507,1015,1036,ss,tons,c,18,781868,NULL,13
508,1015,1018,ss,tons,c,18,1058490,NULL,13
509,1036,1039,ss,tons,c,18,4655670,NULL,13
510,1036,1018,ss,tons,c,18,2274720,NULL,13
511,1025,1001,ss,tons,c,19,521629000,NULL,44
512,1025,1019,ss,tons,c,19,403692000,NULL,44
513,1025,1036,ss,tons,c,19,25784.5,NULL,44
514,1025,1044,ss,tons,c,19,6795550,NULL,44
515,1025,1039,ss,tons,c,19,64962.3,NULL,44
516,1025,1043,ss,tons,c,19,105791000,NULL,44
517,1025,1015,ss,tons,c,19,85487.1,NULL,44
518,1025,1014,ss,tons,c,19,45691,NULL,44
519,1001,1019,ss,tons,c,19,372149,NULL,44
520,1001,1036,ss,tons,c,19,151324,NULL,44
521,1001,1044,ss,tons,c,19,1176290,NULL,44
522,1001,1039,ss,tons,c,19,6887.58,NULL,44
523,1001,1018,ss,tons,c,19,16628,NULL,44
524,1001,1043,ss,tons,c,19,152446000,NULL,44
525,1001,1015,ss,tons,c,19,3132540,NULL,44
526,1001,1014,ss,tons,c,19,979729,NULL,44
527,1019,1036,ss,tons,c,19,34086400,NULL,44
528,1019,1044,ss,tons,c,19,332772000,NULL,44
529,1019,1039,ss,tons,c,19,74377.3,NULL,44
530,1019,1018,ss,tons,c,19,18697900,NULL,44
531,1019,1043,ss,tons,c,19,1470960,NULL,44
532,1019,1015,ss,tons,c,19,441419,NULL,44
533,1019,1014,ss,tons,c,19,9116640,NULL,44
534,1036,1044,ss,tons,c,19,682995,NULL,44
535,1036,1039,ss,tons,c,19,48384300,NULL,44
536,1036,1018,ss,tons,c,19,158534000,NULL,44
537,1036,1043,ss,tons,c,19,73272.8,NULL,44
538,1036,1015,ss,tons,c,19,211445000,NULL,44
539,1036,1014,ss,tons,c,19,1262050,NULL,44
540,1044,1039,ss,tons,c,19,4836530,NULL,44
541,1044,1018,ss,tons,c,19,1026930,NULL,44
542,1044,1043,ss,tons,c,19,4662950,NULL,44
543,1044,1015,ss,tons,c,19,1824280,NULL,44
544,1044,1014,ss,tons,c,19,5979080,NULL,44
545,1039,1018,ss,tons,c,19,651349,NULL,44
546,1039,1043,ss,tons,c,19,132485,NULL,44
547,1039,1015,ss,tons,c,19,508164,NULL,44
548,1039,1014,ss,tons,c,19,1386010,NULL,44
549,1043,1018,ss,tons,c,19,279859000,NULL,44
550,1043,1015,ss,tons,c,19,137566,NULL,44
551,1043,1014,ss,tons,c,19,655153,NULL,44
552,1015,1018,ss,tons,c,19,37072400,NULL,44
553,1015,1014,ss,tons,c,19,148837000,NULL,44
554,1014,1018,ss,tons,c,19,16511700,NULL,44
555,1044,1019,ss,tons,c,20,122052000,NULL,44
556,1044,1014,ss,tons,c,20,9505440,NULL,44
557,1044,1051,ss,tons,c,20,13852900,NULL,44
558,1044,1036,ss,tons,c,20,5449430,NULL,44
559,1044,1043,ss,tons,c,20,7540840,NULL,44
560,1044,1001,ss,tons,c,20,8931240,NULL,44
561,1044,1025,ss,tons,c,20,8165170,NULL,44
562,1044,1039,ss,tons,c,20,2467000,NULL,44
563,1044,1011,ss,tons,c,20,6279330,NULL,44
564,1019,1014,ss,tons,c,20,28633700,NULL,44
565,1019,1051,ss,tons,c,20,1738520,NULL,44
566,1019,1036,ss,tons,c,20,6345240,NULL,44
567,1019,1043,ss,tons,c,20,4180980,NULL,44
568,1019,1001,ss,tons,c,20,6259440,NULL,44
569,1019,1025,ss,tons,c,20,19535700,NULL,44
570,1019,1039,ss,tons,c,20,602893,NULL,44
571,1019,1011,ss,tons,c,20,3154120,NULL,44
572,1014,1051,ss,tons,c,20,2452250,NULL,44
573,1014,1036,ss,tons,c,20,2856990,NULL,44
574,1014,1043,ss,tons,c,20,2329640,NULL,44
575,1014,1001,ss,tons,c,20,777394,NULL,44
576,1014,1025,ss,tons,c,20,489355,NULL,44
577,1014,1039,ss,tons,c,20,1536810,NULL,44
578,1014,1011,ss,tons,c,20,972754,NULL,44
579,1051,1036,ss,tons,c,20,3812360,NULL,44
580,1051,1043,ss,tons,c,20,441283,NULL,44
581,1051,1001,ss,tons,c,20,301840,NULL,44
582,1051,1039,ss,tons,c,20,3089110,NULL,44
583,1051,1011,ss,tons,c,20,409436,NULL,44
584,1036,1043,ss,tons,c,20,1573400,NULL,44
585,1036,1001,ss,tons,c,20,905734,NULL,44
586,1036,1025,ss,tons,c,20,1154010,NULL,44
587,1036,1039,ss,tons,c,20,6703630,NULL,44
588,1036,1011,ss,tons,c,20,1522020,NULL,44
589,1043,1001,ss,tons,c,20,7485770,NULL,44
590,1043,1025,ss,tons,c,20,3815900,NULL,44
591,1043,1039,ss,tons,c,20,813276,NULL,44
592,1043,1011,ss,tons,c,20,3352860,NULL,44
593,1001,1025,ss,tons,c,20,4824370,NULL,44
594,1001,1039,ss,tons,c,20,968879,NULL,44
595,1001,1011,ss,tons,c,20,5148580,NULL,44
596,1025,1039,ss,tons,c,20,121456,NULL,44
597,1025,1011,ss,tons,c,20,1818960,NULL,44
598,1039,1011,ss,tons,c,20,244385,NULL,44
599,1034,1031,ss,tons,c,21,261417,NULL,45
600,1034,1005,ss,tons,c,21,1042530,NULL,45
601,1034,1047,ss,tons,c,21,614017,NULL,45
602,1034,1033,ss,tons,c,21,608682,NULL,45
603,1034,1039,ss,tons,c,21,405136,NULL,45
604,1034,1044,ss,tons,c,21,607763,NULL,45
605,1034,1021,ss,tons,c,21,594665,NULL,45
606,1034,1011,ss,tons,c,21,521040,NULL,45
607,1034,1014,ss,tons,c,21,441454,NULL,45
608,1031,1005,ss,tons,c,21,316716,NULL,45
609,1031,1047,ss,tons,c,21,103711,NULL,45
610,1031,1033,ss,tons,c,21,1248880,NULL,45
611,1031,1039,ss,tons,c,21,452344,NULL,45
612,1031,1044,ss,tons,c,21,290017,NULL,45
613,1031,1021,ss,tons,c,21,186065,NULL,45
614,1031,1011,ss,tons,c,21,30230.2,NULL,45
615,1031,1014,ss,tons,c,21,96335.8,NULL,45
616,1005,1047,ss,tons,c,21,732691,NULL,45
617,1005,1033,ss,tons,c,21,152949,NULL,45
618,1005,1039,ss,tons,c,21,101463,NULL,45
619,1005,1044,ss,tons,c,21,557335,NULL,45
620,1005,1021,ss,tons,c,21,38843.8,NULL,45
621,1005,1011,ss,tons,c,21,164651,NULL,45
622,1005,1014,ss,tons,c,21,309604,NULL,45
623,1047,1033,ss,tons,c,21,175306,NULL,45
624,1047,1039,ss,tons,c,21,635398,NULL,45
625,1047,1044,ss,tons,c,21,205423,NULL,45
626,1047,1021,ss,tons,c,21,782930,NULL,45
627,1047,1011,ss,tons,c,21,120462,NULL,45
628,1047,1014,ss,tons,c,21,179464,NULL,45
629,1033,1039,ss,tons,c,21,525192,NULL,45
630,1033,1044,ss,tons,c,21,92721.9,NULL,45
631,1033,1021,ss,tons,c,21,368714,NULL,45
632,1033,1011,ss,tons,c,21,29230.1,NULL,45
633,1033,1014,ss,tons,c,21,511772,NULL,45
634,1039,1044,ss,tons,c,21,195971,NULL,45
635,1039,1021,ss,tons,c,21,586682,NULL,45
636,1039,1011,ss,tons,c,21,11831.7,NULL,45
637,1039,1014,ss,tons,c,21,61485.8,NULL,45
638,1044,1021,ss,tons,c,21,9674.37,NULL,45
639,1044,1011,ss,tons,c,21,134791,NULL,45
640,1044,1014,ss,tons,c,21,190918,NULL,45
641,1021,1011,ss,tons,c,21,15722.6,NULL,45
642,1021,1014,ss,tons,c,21,28375.3,NULL,45
643,1011,1014,ss,tons,c,21,30122.6,NULL,45
644,1016,1010,ss,tons,c,22,542887,NULL,36
645,1016,1037,ss,tons,c,22,1498480,NULL,36
646,1016,1043,ss,tons,c,22,7441.46,NULL,36
647,1016,1028,ss,tons,c,22,9247380,NULL,36
648,1016,1014,ss,tons,c,22,5032520,NULL,36
649,1016,1044,ss,tons,c,22,220570,NULL,36
650,1016,1011,ss,tons,c,22,6814.51,NULL,36
651,1010,1037,ss,tons,c,22,306074,NULL,36
652,1010,1043,ss,tons,c,22,710688,NULL,36
653,1010,1019,ss,tons,c,22,601975,NULL,36
654,1010,1014,ss,tons,c,22,1328160,NULL,36
655,1010,1044,ss,tons,c,22,484723,NULL,36
656,1010,1025,ss,tons,c,22,2338630,NULL,36
657,1010,1011,ss,tons,c,22,6377500,NULL,36
658,1037,1043,ss,tons,c,22,225895,NULL,36
659,1037,1019,ss,tons,c,22,59249.7,NULL,36
660,1037,1028,ss,tons,c,22,5933870,NULL,36
661,1037,1014,ss,tons,c,22,280705,NULL,36
662,1037,1044,ss,tons,c,22,5846550,NULL,36
663,1037,1025,ss,tons,c,22,108740,NULL,36
664,1043,1019,ss,tons,c,22,1462190,NULL,36
665,1043,1014,ss,tons,c,22,763054,NULL,36
666,1043,1044,ss,tons,c,22,347064,NULL,36
667,1043,1025,ss,tons,c,22,8594780,NULL,36
668,1043,1011,ss,tons,c,22,485740,NULL,36
669,1028,1014,ss,tons,c,22,27261.7,NULL,36
670,1014,1019,ss,tons,c,22,4747860,NULL,36
671,1014,1044,ss,tons,c,22,127615,NULL,36
672,1014,1025,ss,tons,c,22,703195,NULL,36
673,1014,1011,ss,tons,c,22,41463.4,NULL,36
674,1044,1019,ss,tons,c,22,2986790,NULL,36
675,1044,1025,ss,tons,c,22,453666,NULL,36
676,1044,1011,ss,tons,c,22,327079,NULL,36
677,1011,1019,ss,tons,c,22,2401210,NULL,36
678,1011,1025,ss,tons,c,22,1426000,NULL,36
679,1019,1025,ss,tons,c,22,457367,NULL,36
680,1014,1036,ss,tons,c,23,8633640,NULL,45
681,1014,1044,ss,tons,c,23,4766060,NULL,45
682,1014,1039,ss,tons,c,23,2376970,NULL,45
683,1014,1019,ss,tons,c,23,1733030,NULL,45
684,1014,1011,ss,tons,c,23,1038680,NULL,45
685,1014,1005,ss,tons,c,23,1322200,NULL,45
686,1014,1031,ss,tons,c,23,1527950,NULL,45
687,1014,1034,ss,tons,c,23,1533410,NULL,45
688,1014,1026,ss,tons,c,23,8533460,NULL,45
689,1036,1044,ss,tons,c,23,3746880,NULL,45
690,1036,1039,ss,tons,c,23,9572950,NULL,45
691,1036,1019,ss,tons,c,23,2124850,NULL,45
692,1036,1011,ss,tons,c,23,4022270,NULL,45
693,1036,1005,ss,tons,c,23,1502710,NULL,45
694,1036,1031,ss,tons,c,23,2350680,NULL,45
695,1036,1034,ss,tons,c,23,1726610,NULL,45
696,1036,1026,ss,tons,c,23,655248,NULL,45
697,1044,1039,ss,tons,c,23,1536830,NULL,45
698,1044,1019,ss,tons,c,23,8592450,NULL,45
699,1044,1011,ss,tons,c,23,2610670,NULL,45
700,1044,1005,ss,tons,c,23,3626470,NULL,45
701,1044,1031,ss,tons,c,23,3530650,NULL,45
702,1044,1034,ss,tons,c,23,2054010,NULL,45
703,1044,1026,ss,tons,c,23,1185440,NULL,45
704,1039,1019,ss,tons,c,23,784644,NULL,45
705,1039,1011,ss,tons,c,23,1407120,NULL,45
706,1039,1005,ss,tons,c,23,2439860,NULL,45
707,1039,1031,ss,tons,c,23,3270200,NULL,45
708,1039,1034,ss,tons,c,23,1470870,NULL,45
709,1039,1026,ss,tons,c,23,366997,NULL,45
710,1019,1011,ss,tons,c,23,3147860,NULL,45
711,1019,1005,ss,tons,c,23,3586990,NULL,45
712,1019,1031,ss,tons,c,23,879497,NULL,45
713,1019,1034,ss,tons,c,23,497135,NULL,45
714,1019,1026,ss,tons,c,23,1666150,NULL,45
715,1011,1005,ss,tons,c,23,1589070,NULL,45
716,1011,1031,ss,tons,c,23,458924,NULL,45
717,1011,1034,ss,tons,c,23,2897890,NULL,45
718,1011,1026,ss,tons,c,23,526667,NULL,45
719,1005,1031,ss,tons,c,23,1098800,NULL,45
720,1005,1034,ss,tons,c,23,876000,NULL,45
721,1005,1026,ss,tons,c,23,436833,NULL,45
722,1031,1034,ss,tons,c,23,387712,NULL,45
723,1031,1026,ss,tons,c,23,242908,NULL,45
724,1034,1026,ss,tons,c,23,296959,NULL,45
725,1044,1036,ss,tons,c,24,11765200,NULL,45
726,1044,1014,ss,tons,c,24,9566640,NULL,45
727,1044,1011,ss,tons,c,24,12207800,NULL,45
728,1044,1039,ss,tons,c,24,10201000,NULL,45
729,1044,1015,ss,tons,c,24,9162320,NULL,45
730,1044,1005,ss,tons,c,24,10864500,NULL,45
731,1044,1041,ss,tons,c,24,3965260,NULL,45
732,1044,1043,ss,tons,c,24,6468440,NULL,45
733,1044,1034,ss,tons,c,24,5932330,NULL,45
734,1036,1014,ss,tons,c,24,4196850,NULL,45
735,1036,1011,ss,tons,c,24,2624010,NULL,45
736,1036,1039,ss,tons,c,24,5302270,NULL,45
737,1036,1015,ss,tons,c,24,7468310,NULL,45
738,1036,1005,ss,tons,c,24,1936720,NULL,45
739,1036,1041,ss,tons,c,24,1591500,NULL,45
740,1036,1043,ss,tons,c,24,2584450,NULL,45
741,1036,1034,ss,tons,c,24,2304140,NULL,45
742,1014,1011,ss,tons,c,24,2500550,NULL,45
743,1014,1039,ss,tons,c,24,2590750,NULL,45
744,1014,1015,ss,tons,c,24,4567490,NULL,45
745,1014,1005,ss,tons,c,24,2299050,NULL,45
746,1014,1041,ss,tons,c,24,2205780,NULL,45
747,1014,1043,ss,tons,c,24,1593790,NULL,45
748,1014,1034,ss,tons,c,24,1990250,NULL,45
749,1011,1039,ss,tons,c,24,1890160,NULL,45
750,1011,1015,ss,tons,c,24,1121740,NULL,45
751,1011,1005,ss,tons,c,24,1686850,NULL,45
752,1011,1041,ss,tons,c,24,5730000,NULL,45
753,1011,1043,ss,tons,c,24,3557730,NULL,45
754,1011,1034,ss,tons,c,24,3114020,NULL,45
755,1039,1015,ss,tons,c,24,2387260,NULL,45
756,1039,1005,ss,tons,c,24,1202120,NULL,45
757,1039,1041,ss,tons,c,24,2338060,NULL,45
758,1039,1043,ss,tons,c,24,933004,NULL,45
759,1039,1034,ss,tons,c,24,3108050,NULL,45
760,1015,1005,ss,tons,c,24,953380,NULL,45
761,1015,1041,ss,tons,c,24,1609880,NULL,45
762,1015,1043,ss,tons,c,24,1494420,NULL,45
763,1015,1034,ss,tons,c,24,863382,NULL,45
764,1005,1041,ss,tons,c,24,1274480,NULL,45
765,1005,1043,ss,tons,c,24,839033,NULL,45
766,1005,1034,ss,tons,c,24,728553,NULL,45
767,1041,1043,ss,tons,c,24,2377280,NULL,45
768,1041,1034,ss,tons,c,24,6081920,NULL,45
769,1043,1034,ss,tons,c,24,1796630,NULL,45
770,1010,1011,ss,tons,c,25,2827150,NULL,14
771,1010,1044,ss,tons,c,25,452493,NULL,14
772,1010,1001,ss,tons,c,25,2339320,NULL,14
773,1010,1034,ss,tons,c,25,337661,NULL,14
774,1011,1044,ss,tons,c,25,258935,NULL,14
775,1011,1001,ss,tons,c,25,434860,NULL,14
776,1011,1034,ss,tons,c,25,830474,NULL,14
777,1044,1004,ss,tons,c,25,146990,NULL,14
778,1044,1037,ss,tons,c,25,2556750,NULL,14
779,1044,1001,ss,tons,c,25,24264.8,NULL,14
780,1044,1014,ss,tons,c,25,6870.29,NULL,14
781,1044,1034,ss,tons,c,25,6590.44,NULL,14
782,1004,1037,ss,tons,c,25,2765170,NULL,14
783,1039,1033,ss,tons,c,25,2623740,NULL,14
784,1038,1034,ss,tons,c,26,685974,NULL,45
785,1038,1044,ss,tons,c,26,1708690,NULL,45
786,1038,1011,ss,tons,c,26,383790,NULL,45
787,1038,1001,ss,tons,c,26,344516,NULL,45
788,1038,1047,ss,tons,c,26,109980,NULL,45
789,1038,1041,ss,tons,c,26,120756,NULL,45
790,1038,1005,ss,tons,c,26,27943900,NULL,45
791,1038,1019,ss,tons,c,26,67957.1,NULL,45
792,1038,1039,ss,tons,c,26,968718,NULL,45
793,1034,1044,ss,tons,c,26,760180,NULL,45
794,1034,1011,ss,tons,c,26,5358600,NULL,45
795,1034,1001,ss,tons,c,26,1276260,NULL,45
796,1034,1047,ss,tons,c,26,19761500,NULL,45
797,1034,1041,ss,tons,c,26,20371500,NULL,45
798,1034,1005,ss,tons,c,26,327592,NULL,45
799,1034,1019,ss,tons,c,26,356837,NULL,45
800,1034,1039,ss,tons,c,26,3134770,NULL,45
801,1044,1011,ss,tons,c,26,1545180,NULL,45
802,1044,1001,ss,tons,c,26,1670810,NULL,45
803,1044,1047,ss,tons,c,26,247666,NULL,45
804,1044,1041,ss,tons,c,26,669127,NULL,45
805,1044,1005,ss,tons,c,26,1034520,NULL,45
806,1044,1019,ss,tons,c,26,23908200,NULL,45
807,1044,1039,ss,tons,c,26,925777,NULL,45
808,1011,1001,ss,tons,c,26,11109000,NULL,45
809,1011,1047,ss,tons,c,26,1827470,NULL,45
810,1011,1041,ss,tons,c,26,10438100,NULL,45
811,1011,1005,ss,tons,c,26,273846,NULL,45
812,1011,1019,ss,tons,c,26,601074,NULL,45
813,1011,1039,ss,tons,c,26,1139870,NULL,45
814,1001,1047,ss,tons,c,26,348981,NULL,45
815,1001,1041,ss,tons,c,26,1786970,NULL,45
816,1001,1005,ss,tons,c,26,73114.9,NULL,45
817,1001,1019,ss,tons,c,26,2993510,NULL,45
818,1001,1039,ss,tons,c,26,1337340,NULL,45
819,1047,1041,ss,tons,c,26,2835310,NULL,45
820,1047,1005,ss,tons,c,26,71549.7,NULL,45
821,1047,1019,ss,tons,c,26,340046,NULL,45
822,1047,1039,ss,tons,c,26,3912850,NULL,45
823,1041,1005,ss,tons,c,26,170512,NULL,45
824,1041,1019,ss,tons,c,26,982723,NULL,45
825,1041,1039,ss,tons,c,26,1287070,NULL,45
826,1005,1019,ss,tons,c,26,776756,NULL,45
827,1005,1039,ss,tons,c,26,453594,NULL,45
828,1019,1039,ss,tons,c,26,249338,NULL,45
829,1011,1036,ss,tons,c,27,2333700,NULL,45
830,1011,1005,ss,tons,c,27,505974,NULL,45
831,1011,1050,ss,tons,c,27,1318570,NULL,45
832,1011,1041,ss,tons,c,27,9576740,NULL,45
833,1011,1044,ss,tons,c,27,2121920,NULL,45
834,1011,1001,ss,tons,c,27,6794340,NULL,45
835,1011,1014,ss,tons,c,27,2238780,NULL,45
836,1011,1039,ss,tons,c,27,1460950,NULL,45
837,1011,1019,ss,tons,c,27,3492860,NULL,45
838,1036,1005,ss,tons,c,27,19439400,NULL,45
839,1036,1050,ss,tons,c,27,4092060,NULL,45
840,1036,1041,ss,tons,c,27,1282440,NULL,45
841,1036,1044,ss,tons,c,27,727753,NULL,45
842,1036,1001,ss,tons,c,27,1141460,NULL,45
843,1036,1014,ss,tons,c,27,1536740,NULL,45
844,1036,1039,ss,tons,c,27,2394900,NULL,45
845,1036,1019,ss,tons,c,27,1086650,NULL,45
846,1005,1050,ss,tons,c,27,1386920,NULL,45
847,1005,1041,ss,tons,c,27,1962150,NULL,45
848,1005,1044,ss,tons,c,27,2251050,NULL,45
849,1005,1001,ss,tons,c,27,1206040,NULL,45
850,1005,1014,ss,tons,c,27,65095.3,NULL,45
851,1005,1039,ss,tons,c,27,64729.1,NULL,45
852,1005,1019,ss,tons,c,27,2591570,NULL,45
853,1050,1041,ss,tons,c,27,2712560,NULL,45
854,1050,1044,ss,tons,c,27,1246280,NULL,45
855,1050,1001,ss,tons,c,27,2644610,NULL,45
856,1050,1014,ss,tons,c,27,7261780,NULL,45
857,1050,1039,ss,tons,c,27,2228130,NULL,45
858,1050,1019,ss,tons,c,27,576321,NULL,45
859,1041,1044,ss,tons,c,27,1980480,NULL,45
860,1041,1001,ss,tons,c,27,2164470,NULL,45
861,1041,1014,ss,tons,c,27,990302,NULL,45
862,1041,1039,ss,tons,c,27,2137060,NULL,45
863,1041,1019,ss,tons,c,27,848379,NULL,45
864,1044,1001,ss,tons,c,27,2881710,NULL,45
865,1044,1014,ss,tons,c,27,1439750,NULL,45
866,1044,1039,ss,tons,c,27,403523,NULL,45
867,1044,1019,ss,tons,c,27,6972300,NULL,45
868,1001,1014,ss,tons,c,27,1824920,NULL,45
869,1001,1039,ss,tons,c,27,1045610,NULL,45
870,1001,1019,ss,tons,c,27,619228,NULL,45
871,1014,1039,ss,tons,c,27,854456,NULL,45
872,1014,1019,ss,tons,c,27,900705,NULL,45
873,1039,1019,ss,tons,c,27,1173800,NULL,45
874,1039,1014,ss,tons,c,28,1501640,NULL,45
875,1039,1011,ss,tons,c,28,1593330,NULL,45
876,1039,1036,ss,tons,c,28,2826830,NULL,45
877,1039,1005,ss,tons,c,28,1227520,NULL,45
878,1039,1044,ss,tons,c,28,1357540,NULL,45
879,1039,1031,ss,tons,c,28,5484240,NULL,45
880,1039,1019,ss,tons,c,28,715410,NULL,45
881,1039,1050,ss,tons,c,28,523981,NULL,45
882,1039,1033,ss,tons,c,28,3139570,NULL,45
883,1014,1011,ss,tons,c,28,574567,NULL,45
884,1014,1036,ss,tons,c,28,1125980,NULL,45
885,1014,1005,ss,tons,c,28,1054870,NULL,45
886,1014,1044,ss,tons,c,28,726681,NULL,45
887,1014,1031,ss,tons,c,28,317981,NULL,45
888,1014,1019,ss,tons,c,28,673599,NULL,45
889,1014,1050,ss,tons,c,28,3204510,NULL,45
890,1014,1033,ss,tons,c,28,491525,NULL,45
891,1011,1036,ss,tons,c,28,2878270,NULL,45
892,1011,1005,ss,tons,c,28,432704,NULL,45
893,1011,1044,ss,tons,c,28,521116,NULL,45
894,1011,1031,ss,tons,c,28,245267,NULL,45
895,1011,1019,ss,tons,c,28,1035290,NULL,45
896,1011,1050,ss,tons,c,28,329712,NULL,45
897,1011,1033,ss,tons,c,28,201968,NULL,45
898,1036,1005,ss,tons,c,28,555467,NULL,45
899,1036,1044,ss,tons,c,28,242252,NULL,45
900,1036,1031,ss,tons,c,28,296329,NULL,45
901,1036,1019,ss,tons,c,28,255192,NULL,45
902,1036,1050,ss,tons,c,28,597983,NULL,45
903,1036,1033,ss,tons,c,28,718072,NULL,45
904,1005,1044,ss,tons,c,28,538168,NULL,45
905,1005,1031,ss,tons,c,28,66914.7,NULL,45
906,1005,1019,ss,tons,c,28,550107,NULL,45
907,1005,1050,ss,tons,c,28,505500,NULL,45
908,1005,1033,ss,tons,c,28,271032,NULL,45
909,1044,1031,ss,tons,c,28,62556.8,NULL,45
910,1044,1019,ss,tons,c,28,2426780,NULL,45
911,1044,1050,ss,tons,c,28,213126,NULL,45
912,1044,1033,ss,tons,c,28,619288,NULL,45
913,1031,1019,ss,tons,c,28,48127.4,NULL,45
914,1031,1050,ss,tons,c,28,170918,NULL,45
915,1031,1033,ss,tons,c,28,2949290,NULL,45
916,1019,1050,ss,tons,c,28,15122.6,NULL,45
917,1019,1033,ss,tons,c,28,26550.7,NULL,45
918,1050,1033,ss,tons,c,28,126046,NULL,45
919,1014,1050,ss,tons,c,29,3973690,NULL,45
920,1014,1039,ss,tons,c,29,1378080,NULL,45
921,1014,1033,ss,tons,c,29,282014,NULL,45
922,1014,1005,ss,tons,c,29,642197,NULL,45
923,1014,1036,ss,tons,c,29,653371,NULL,45
924,1014,1015,ss,tons,c,29,741652,NULL,45
925,1014,1047,ss,tons,c,29,454306,NULL,45
926,1014,1031,ss,tons,c,29,270722,NULL,45
927,1014,1044,ss,tons,c,29,827660,NULL,45
928,1050,1039,ss,tons,c,29,458454,NULL,45
929,1050,1033,ss,tons,c,29,395656,NULL,45
930,1050,1005,ss,tons,c,29,610642,NULL,45
931,1050,1036,ss,tons,c,29,713598,NULL,45
932,1050,1015,ss,tons,c,29,424350,NULL,45
933,1050,1047,ss,tons,c,29,193034,NULL,45
934,1050,1031,ss,tons,c,29,110911,NULL,45
935,1050,1044,ss,tons,c,29,587758,NULL,45
936,1039,1033,ss,tons,c,29,1157790,NULL,45
937,1039,1005,ss,tons,c,29,317352,NULL,45
938,1039,1036,ss,tons,c,29,436245,NULL,45
939,1039,1015,ss,tons,c,29,272741,NULL,45
940,1039,1047,ss,tons,c,29,868726,NULL,45
941,1039,1031,ss,tons,c,29,1692230,NULL,45
942,1039,1044,ss,tons,c,29,383241,NULL,45
943,1033,1005,ss,tons,c,29,99857.4,NULL,45
944,1033,1036,ss,tons,c,29,231670,NULL,45
945,1033,1015,ss,tons,c,29,182417,NULL,45
946,1033,1047,ss,tons,c,29,289311,NULL,45
947,1033,1031,ss,tons,c,29,1289470,NULL,45
948,1033,1044,ss,tons,c,29,144451,NULL,45
949,1005,1036,ss,tons,c,29,151084,NULL,45
950,1005,1015,ss,tons,c,29,191276,NULL,45
951,1005,1047,ss,tons,c,29,286879,NULL,45
952,1005,1031,ss,tons,c,29,46496.7,NULL,45
953,1005,1044,ss,tons,c,29,317558,NULL,45
954,1036,1015,ss,tons,c,29,656869,NULL,45
955,1036,1047,ss,tons,c,29,507047,NULL,45
956,1036,1031,ss,tons,c,29,158823,NULL,45
957,1036,1044,ss,tons,c,29,251063,NULL,45
958,1015,1047,ss,tons,c,29,403905,NULL,45
959,1015,1031,ss,tons,c,29,215592,NULL,45
960,1015,1044,ss,tons,c,29,101110,NULL,45
961,1047,1031,ss,tons,c,29,166388,NULL,45
962,1047,1044,ss,tons,c,29,246020,NULL,45
963,1031,1044,ss,tons,c,29,44509.2,NULL,45
964,1011,1005,ss,tons,c,30,1747790,NULL,45
965,1011,1034,ss,tons,c,30,1316820,NULL,45
966,1011,1033,ss,tons,c,30,831648,NULL,45
967,1011,1031,ss,tons,c,30,516680,NULL,45
968,1011,1039,ss,tons,c,30,606861,NULL,45
969,1011,1041,ss,tons,c,30,1993120,NULL,45
970,1011,1044,ss,tons,c,30,1126740,NULL,45
971,1011,1036,ss,tons,c,30,595388,NULL,45
972,1011,1010,ss,tons,c,30,989173,NULL,45
973,1005,1034,ss,tons,c,30,596325,NULL,45
974,1005,1033,ss,tons,c,30,1029620,NULL,45
975,1005,1031,ss,tons,c,30,507518,NULL,45
976,1005,1039,ss,tons,c,30,751408,NULL,45
977,1005,1041,ss,tons,c,30,192658,NULL,45
978,1005,1044,ss,tons,c,30,776175,NULL,45
979,1005,1036,ss,tons,c,30,728992,NULL,45
980,1005,1010,ss,tons,c,30,654696,NULL,45
981,1034,1033,ss,tons,c,30,342963,NULL,45
982,1034,1031,ss,tons,c,30,298120,NULL,45
983,1034,1039,ss,tons,c,30,849594,NULL,45
984,1034,1041,ss,tons,c,30,2785400,NULL,45
985,1034,1044,ss,tons,c,30,948288,NULL,45
986,1034,1036,ss,tons,c,30,475197,NULL,45
987,1034,1010,ss,tons,c,30,554281,NULL,45
988,1033,1031,ss,tons,c,30,5234820,NULL,45
989,1033,1039,ss,tons,c,30,881121,NULL,45
990,1033,1041,ss,tons,c,30,174102,NULL,45
991,1033,1044,ss,tons,c,30,539445,NULL,45
992,1033,1036,ss,tons,c,30,339295,NULL,45
993,1033,1010,ss,tons,c,30,404236,NULL,45
994,1031,1039,ss,tons,c,30,819037,NULL,45
995,1031,1041,ss,tons,c,30,187160,NULL,45
996,1031,1044,ss,tons,c,30,220996,NULL,45
997,1031,1036,ss,tons,c,30,332622,NULL,45
998,1031,1010,ss,tons,c,30,691370,NULL,45
999,1039,1041,ss,tons,c,30,102151,NULL,45
1000,1039,1044,ss,tons,c,30,189156,NULL,45
1001,1039,1036,ss,tons,c,30,763751,NULL,45
